input_text_ids,input_text,target_text,prefix
957145:2,"Over the years the host , Vittorio , and his crew , have always treated me as family - - although with all the business this not - so - little gem does , it amazing he ' s even able to remember a consistent but not - so - frequent visitor .",Vittorio ~ service general ~~ crew ~ service general,TAD
957145:3,"I ' ve also been amazed at all the new additions in the past few years : A new Jazz Bar , the most fantastic Dining Garden , the Best Thin Crust Pizzas , and now a Lasagna Menu which is to die for ( these are not your average lasagnas ) !",Thin Crust Pizzas ~ food quality ~~ Lasagna Menu ~ food quality ~~ Jazz Bar ~ ambience general ~~ Dining Garden ~ ambience general,TAD
957145:4,I lOVE THIS PLACE !,PLACE ~ restaurant general,TAD
957145:5,Keep up the good work guys !,NULL ~ restaurant general,TAD
958809:1,I have to say I have never had a disapointing meal here .,meal ~ food quality,TAD
958809:2,We could have made a meal of the yummy dumplings from the dumpling menu .,dumplings ~ food quality,TAD
958809:3,"Luckily we saved room for the BBQ Salmon , Sea Bass and Crispy Duck .",BBQ Salmon ~ food quality ~~ Sea Bass ~ food quality ~~ Crispy Duck ~ food quality,TAD
ADLT#8:0,Love Al Di La,Al Di La ~ restaurant general,TAD
ADLT#8:1,I recommend this place to everyone .,place ~ restaurant general,TAD
ADLT#8:2,Great food .,food ~ food quality,TAD
ADLT#2:0,One of my favorite places in Brooklyn .,NULL ~ restaurant general,TAD
ADLT#2:1,"The pastas are incredible , the risottos ( particularly the sepia ) are fantastic and the braised rabbit is amazing .",pastas ~ food quality ~~ risottos ~ food quality ~~ sepia ~ food quality ~~ braised rabbit ~ food quality,TAD
BFC#4:0,Overpriced and not tasty,NULL ~ food quality ~~ NULL ~ food prices,TAD
BFC#4:1,The food here was mediocre at best .,food ~ food quality,TAD
BFC#4:2,It was totally overpriced - fish and chips was about $ 15 . . . .,fish and chips ~ food prices,TAD
BHD#9:0,Tasty Dog !,Dog ~ food quality,TAD
BHD#9:1,"An awesome organic dog , and a conscious eco friendly establishment .",dog ~ food quality ~~ establishment ~ restaurant miscellaneous,TAD
BHD#9:2,One of the best hot dogs I have ever eaten .,NULL ~ food quality,TAD
BHD#9:3,Can ' t wait to go back .,NULL ~ restaurant general,TAD
BzG#1:0,The Cypriot restaurant has a lot going for it .,Cypriot restaurant ~ restaurant general,TAD
BzG#1:1,But the best pork souvlaki I ever had is the main thing .,pork souvlaki ~ food quality,TAD
BzG#1:3,Run don ' t walk .,NULL ~ restaurant general,TAD
EVPK#10:0,Super YUMMY Pizza !,Pizza ~ food quality,TAD
EVPK#10:1,I was visiting New York City with a friend and we discovered this really warm and inviting restaurant .,restaurant ~ ambience general,TAD
EVPK#10:2,"I LOOOVE their eggplant pizza , as well as their pastas !",eggplant pizza ~ food quality ~~ pastas ~ food quality,TAD
EVPK#10:3,"We had half / half pizza , mine was eggplant and my friend had the buffalo and it was sooo huge for a small size pizza !",half / half pizza ~ food style_options,TAD
EVPK#10:4,"We had fun eating in there , we were there like around 3 a . m . in the morning !",NULL ~ restaurant general,TAD
EVPK#10:5,"Will comeback for sure , wish they have it here in LA . .",NULL ~ restaurant general,TAD
Z#3:0,"Excellent food , although the interior could use some help .",food ~ food quality ~~ interior ~ ambience general,TAD
Z#3:1,"The space kind of feels like an Alice in Wonderland setting , without it trying to be that .",space ~ ambience general,TAD
Z#3:2,"I paid just about $ 60 for a good meal , though : )",meal ~ food quality ~~ meal ~ food prices,TAD
Z#3:3,Great sake !,sake ~ drinks quality,TAD
Y#7:0,"Reliable , Fresh Sushi",Sushi ~ food quality,TAD
Y#7:2,The sashimi is always fresh and the rolls are innovative and delicious .,sashimi ~ food quality ~~ rolls ~ food quality ~~ rolls ~ food style_options,TAD
Y#7:3,Have never had a problem with service save a missing rice once .,service ~ service general,TAD
Y#7:4,Delivery can be spot on or lacking depending on the weather and the day of the week .,Delivery ~ service general,TAD
Y#7:5,Delivery guy sometimes get upset if you don ' t tip more than 10 % .,Delivery guy ~ service general,TAD
Y#3:0,Best . Sushi . Ever .,Sushi ~ food quality,TAD
Y#3:1,This place has ruined me for neighborhood sushi .,sushi ~ food quality,TAD
Y#3:2,"Creative , consistent , fresh .",NULL ~ food quality ~~ NULL ~ food style_options,TAD
Y#3:3,"Excellent sashimi , and the millennium roll is beyond delicious .",sashimi ~ food quality ~~ millennium roll ~ food quality,TAD
Y#3:4,Not cheap but very yummy .,NULL ~ food quality ~~ NULL ~ food prices,TAD
Y#3:5,Love it .,NULL ~ restaurant general,TAD
Y#2:0,"Very , very nice",NULL ~ restaurant general,TAD
Y#2:1,"The place is a bit hidden away , but once you get there , it ' s all worth it .",place ~ restaurant general ~~ place ~ location general,TAD
Y#2:2,not only is the food,NULL ~ restaurant general ~~ food ~ food quality,TAD
WE#9:0,Loved It,NULL ~ restaurant general,TAD
WE#9:2,We had a very nice time .,NULL ~ restaurant general,TAD
WE#9:3,"The waiter was attentive , the food was delicious and the views of the city were great .",waiter ~ service general ~~ food ~ food quality ~~ views of the city ~ location general,TAD
WE#9:4,I ' d definitely go back again .,NULL ~ restaurant general,TAD
TR#3:0,Great place to relax and enjoy your dinner,place ~ ambience general,TAD
TR#3:1,There is something about their atmosphere that makes me come back nearly every week .,atmosphere ~ ambience general,TAD
TR#3:2,"Place is open till late , no dress code .",Place ~ restaurant miscellaneous,TAD
TR#3:3,Good food : my favorite is the seafood spaghetti .,food ~ food quality ~~ seafood spaghetti ~ food quality,TAD
TR#3:4,Highly recommended !,NULL ~ restaurant general,TAD
TM#7:0,Excellent food for great prices,food ~ food quality ~~ food ~ food prices,TAD
TM#7:1,My husband and I have been sold on this from the first visit .,NULL ~ restaurant general,TAD
TM#7:2,The wait staff is very courteous and accomodating .,wait staff ~ service general,TAD
TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .",indo - chinese food ~ food quality ~~ space ~ restaurant miscellaneous,TAD
TM#7:4,There are no negatives to speak of .,NULL ~ restaurant general,TAD
RL#7:0,the bestt !,NULL ~ restaurant general,TAD
RL#7:1,my favorite place lol,place ~ restaurant general,TAD
RL#7:2,i love their chicken pasta cant remember the name but is sooo good,chicken pasta ~ food quality,TAD
RL#3:0,its alright,NULL ~ restaurant general,TAD
RL#3:1,"im not necessarily fanatical about this place , but it was a fun time for low pirces .",place ~ restaurant general ~~ place ~ restaurant prices,TAD
RL#3:2,"lobster was good , nothing spectacular .",lobster ~ food quality,TAD
RL#3:3,"its just a fun place to go , not a five star restaraunt .",restaraunt ~ restaurant general,TAD
PP#9:0,Way below average,NULL ~ restaurant general,TAD
PP#9:1,I think the pizza is so overrated and was under cooked .,pizza ~ food quality,TAD
PP#9:2,Had no flavor and the staff is rude and not attentive .,staff ~ service general ~~ NULL ~ food quality,TAD
PP#9:3,Would NEVER go back,NULL ~ restaurant general,TAD
PP#4:0,I love this place,place ~ restaurant general,TAD
PP#4:1,I wasn ' t here for the pizza so I can ' t comment on that yet but what I had was very good .,NULL ~ food quality,TAD
PP#4:2,The service was quick and friendly .,service ~ service general,TAD
PP#4:3,Everyone was smiling so that made me feel welcome .,NULL ~ service general,TAD
PP#4:4,I thought the restaurant was nice and clean .,restaurant ~ restaurant general ~~ restaurant ~ ambience general,TAD
PP#4:5,I ordered the vitello alla marsala and I was pretty impressed .,vitello alla marsala ~ food quality,TAD
PP#4:6,The veal and the mushrooms were cooked perfectly .,veal ~ food quality ~~ mushrooms ~ food quality,TAD
PP#4:7,The potato balls were not dry at all . . . in fact it was buttery .,potato balls ~ food quality,TAD
PP#4:8,The only downside . . . they only take cash which is OK if you know about it ahead of time .,NULL ~ restaurant miscellaneous,TAD
PP#4:9,I ' ll be back for sure .,NULL ~ restaurant general,TAD
P#1:0,WORST PLACE ON SMITH STREET IN BROOKLYN,PLACE ~ restaurant general,TAD
P#1:1,"Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .",bartender ~ service general ~~ service ~ service general ~~ waitresses ~ service general ~~ food ~ food quality,TAD
P#1:2,I would never recommend this place to anybody even for a casual dinner .,place ~ restaurant general,TAD
RL#9:0,awesome,NULL ~ restaurant general,TAD
RL#9:1,the food is always fresh . . .,food ~ food quality,TAD
Y#5:0,overpriced japanese food with mediocre service,service ~ service general ~~ japanese food ~ food prices,TAD
Y#5:1,Went here on sat 1 / 26 and was disappointed .,NULL ~ restaurant general,TAD
Y#5:2,Chicken teriyaki had tomato or pimentos on top ? ?,Chicken teriyaki ~ food style_options,TAD
Y#5:3,food was luke warm .,food ~ food quality,TAD
Y#5:4,The waitress was not attentive at all .,waitress ~ service general,TAD
Y#5:5,I was looking for banana tempura for dessert and they dont have .,dessert ~ food style_options,TAD
TFS#8:0,"Not because you are "" The Four Seasons "" . . . – you are allowed to charge an arm and a leg for a romatic dinner .",""" The Four Seasons "" ~ restaurant prices",TAD
TFS#8:1,"The food was excellent as well as service , however , I left The Four Seasons very dissappointed .",The Four Seasons ~ restaurant general ~~ service ~ service general ~~ food ~ food quality,TAD
TFS#8:2,I do not think dinner in Manhattan should cost $ 400 . 00 where I am not swept off my feet .,dinner ~ food prices,TAD
Y#4:0,"Red Dragon Roll - my favorite thing to eat , of any food group - hands down",Red Dragon Roll ~ food quality,TAD
Y#4:1,Just go to Yamato and order the Red Dragon Roll .,Yamato ~ restaurant general ~~ Red Dragon Roll ~ food quality,TAD
Y#4:2,"If you don ' t like it , I don ' t know what to tell you .",NULL ~ food quality,TAD
Y#4:3,The Seafood Dynamite is also otherworldly .,Seafood Dynamite ~ food quality,TAD
Y#4:4,I ' m not even going to bother to describe it ; it speaks for itself .,NULL ~ food quality,TAD
Y#6:0,Favorite Sushi in NYC,Sushi ~ food quality,TAD
Y#6:2,"An unpretentious spot in Park Slope , the sushi is consistently good , the service is pleasant , effective and unassuming .",service ~ service general ~~ sushi ~ food quality ~~ spot ~ ambience general,TAD
Y#6:3,"In the summer months , the back garden area is really nice .",back garden area ~ ambience general,TAD
Y#6:4,The rolls are creative and I have yet to find another sushi place that serves up more inventive yet delicious japanese food .,japanese food ~ food quality ~~ rolls ~ food style_options ~~ japanese food ~ food style_options,TAD
Y#6:5,"The Dancing , White River and Millenium rolls are musts .",NULL ~ food quality,TAD
RL#4:0,SO GOOD,NULL ~ restaurant general,TAD
RL#4:1,I CAN EAT HERE EVERY DAY OF THE WEEK REALLY LOL LOVE THIS PLACE . . . ),PLACE ~ restaurant general,TAD
