prefix,input_text,target_text
TASD,Le chef ne tire pas sur la marchandise : une pizza bien garnie !,The review expressed positive opinion on food style_options for pizza
TASD,Les serveuses sont souriantes et disponibles.,The review expressed positive opinion on service general for serveuses
TASD,"Seul bémol : le chef parle (crie) un peu fort sur les serveuses au moindre petit truc de travers, un peu trop stricte à mon goût (je ne voudrais pas être à leur place).",The review expressed negative opinion on ambience general for NULL
TASD,J'y retournerai quand même bien volontiers ; pour la qualité des pizzas :),The review expressed positive opinion on food quality for pizzas
TASD,J'y suis allė avec des habitués qui m'en avait dit du bien et qu'elle ne fut pas notre déception:,The review expressed negative opinion on restaurant general for NULL
TASD,- service beaucoup trop long sachant que nous sommes arrivés parmi les premiers (19:45) que nous avons été placés au fin fond de la terrasse sur le trottoir et que nous en sommes répartis à 22h15 alors que des gens arrivés après nous sont répartis bien avant...,"The review expressed negative opinion on service general for service , negative opinion on service general for NULL"
TASD,"- serveur peu précautionneux qui a fait tomber les couverts sur ma compagne en la tâchant sans excuses, pour une table de 4 il nous portait les carafes d'eau une par une (contenance 75 cl) alors que nous lui avions suggéré d'en porter 2 à chaque fois pour que cela arrange tout le monde mais pas entendu ce qui fait que nous avons attendu des fois plus d'un 1/4h pour se désaltérer avec une eau à température ambiante (30°) - Les glaçons nous ont été porté dans une coupe à glace sans cuillère sympa pour l'hygiène!","The review expressed negative opinion on service general for serveur , negative opinion on restaurant miscellaneous for sympa pour l'hygiène , negative opinion on service general for NULL"
TASD,"- la nourriture: les pizzas sont bonnes, pour les supions à la persillade passez votre chemin car il y a beaucoup mieux.","The review expressed positive opinion on food quality for pizzas , negative opinion on food quality for supions à la persillade"
TASD,"En effet, les supions sont servis à peine frits avec des têtes d'ail entières tout comme les pommes de terre sautées du jamais vu et surtout aucun goût!","The review expressed negative opinion on food quality for supions , negative opinion on food style_options for supions , negative opinion on food quality for pommes de terre sautées"
TASD,"De plus les pommes de terre étaient trop salées donc besoin de beaucoup d'eau (cf 2ème paragraphe) - Les desserts: citrons givrés rien à dire car c'est de l'habituel industriel, le tiramisu est lui servi avec chantilly et crème anglaise???","The review expressed negative opinion on food quality for pommes de terre , negative opinion on food style_options for tiramisu , negative opinion on food quality for citrons givrés"
TASD,Du jamais vu et surtout sans intérêt pour mon dessert favori qui se suffit sans artifice...,The review expressed negative opinion on food quality for dessert
TASD,"- le limoncello: à la fin du menu à 30€, servi à température ambiante tout comme l'eau alors que cela se sert glacé...",The review expressed negative opinion on drinks quality for limoncello
TASD,En conclusion pour tout le monde très décevant et le rapport qualité prix n'y est pas du tout tant au niveau du service ou des plats servis car quand on veut mettre en place sa patte dans le décorum il ne faut pas que le reste soit négligé chose que le patron semble avoir perdu de vue alors que son père l'avait bien compris !,"The review expressed negative opinion on restaurant prices for NULL , negative opinion on service general for service , negative opinion on food quality for plats , negative opinion on restaurant general for NULL"
TASD,"Résultat il n'y avait plus de table dispo sur la terrasse vue mer, installée à l'interieur, table pas installée non plus!",The review expressed negative opinion on service general for NULL
TASD,"Wok thai médiocre, 2 salades chèvre/saumon, l'une correcte mais l'autre manquait brousse et feuille de brique!!!","The review expressed negative opinion on food quality for Wok thai , neutral opinion on food quality for salades chèvre/saumon , negative opinion on food quality for salades chèvre/saumon"
TASD,"Nous réclamons des rinces doigts pour les fruits de mer, ils arrivent en même temps que le dessert avec en excuse ""on en avait plus, on est allé en chercher ailleurs"" étonnant quand on propose des plateaux de fruits de mer.",The review expressed negative opinion on service general for NULL
TASD,Pour finir le fraisier (plutot une mousse décoré de quelques fraises) commandé pour l'anniversaire nous est arrivé sur la table comme un cheveu sur la soupe!,"The review expressed negative opinion on food quality for fraisier , negative opinion on service general for NULL"
TASD,Une fois découpé nous nous sommes retrouvé avec un amas de crème dans les assiettes!!!,The review expressed negative opinion on food quality for NULL
TASD,"Heureusement que j'avais prévu les bougies car aucune attention particulière des serveurs pour savoir si tout allait bien, si le gateau nous convenait, enfin un minimum d'attention aurait été apprécié pour une addition de 270 euros!!!!!!!!!!!!","The review expressed negative opinion on service general for NULL , negative opinion on restaurant prices for NULL , negative opinion on service general for serveurs"
TASD,Correspond par tous points au piège à touristes par excellence.,The review expressed negative opinion on restaurant general for piège à touristes
TASD,"Carte alléchante de spécialités locales, service continu et prix exorbitants.","The review expressed positive opinion on food style_options for Carte , positive opinion on restaurant miscellaneous for NULL , negative opinion on restaurant prices for NULL"
TASD,"En effet, on nous accepte à 15 h 00 pour déjeuner à 8, mais le serveur est seul à cette heure et le restaurant est encore bien rempli.",The review expressed negative opinion on restaurant miscellaneous for restaurant
