input_text_ids,input_text,target_text,prefix
TR#3:2,"Place is open till late , no dress code .",The review expressed opinion on [restaurant miscellaneous],AD
TR#3:3,Good food : my favorite is the seafood spaghetti .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
TR#3:4,Highly recommended !,The review expressed opinion on [restaurant general],AD
TM#7:0,Excellent food for great prices,"The review expressed opinion on [food quality], opinion on [food prices]",AD
TM#7:1,My husband and I have been sold on this from the first visit .,The review expressed opinion on [restaurant general],AD
TM#7:2,The wait staff is very courteous and accomodating .,The review expressed opinion on [service general],AD
TM#7:3,"The space is limited so be prepared to wait up to 45 minutes - 1 hour , but be richly rewarded when you savor the delicious indo - chinese food .","The review expressed opinion on [food quality], opinion on [restaurant miscellaneous]",AD
TM#7:4,There are no negatives to speak of .,The review expressed opinion on [restaurant general],AD
RL#7:0,the bestt !,The review expressed opinion on [restaurant general],AD
RL#7:1,my favorite place lol,The review expressed opinion on [restaurant general],AD
RL#7:2,i love their chicken pasta cant remember the name but is sooo good,The review expressed opinion on [food quality],AD
RL#3:0,its alright,The review expressed opinion on [restaurant general],AD
RL#3:1,"im not necessarily fanatical about this place , but it was a fun time for low pirces .","The review expressed opinion on [restaurant general], opinion on [restaurant prices]",AD
RL#3:2,"lobster was good , nothing spectacular .",The review expressed opinion on [food quality],AD
RL#3:3,"its just a fun place to go , not a five star restaraunt .",The review expressed opinion on [restaurant general],AD
PP#9:0,Way below average,The review expressed opinion on [restaurant general],AD
PP#9:1,I think the pizza is so overrated and was under cooked .,The review expressed opinion on [food quality],AD
PP#9:2,Had no flavor and the staff is rude and not attentive .,"The review expressed opinion on [service general], opinion on [food quality]",AD
PP#9:3,Would NEVER go back,The review expressed opinion on [restaurant general],AD
PP#4:0,I love this place,The review expressed opinion on [restaurant general],AD
PP#4:1,I wasn ' t here for the pizza so I can ' t comment on that yet but what I had was very good .,The review expressed opinion on [food quality],AD
PP#4:2,The service was quick and friendly .,The review expressed opinion on [service general],AD
PP#4:3,Everyone was smiling so that made me feel welcome .,The review expressed opinion on [service general],AD
PP#4:4,I thought the restaurant was nice and clean .,"The review expressed opinion on [restaurant general], opinion on [ambience general]",AD
PP#4:5,I ordered the vitello alla marsala and I was pretty impressed .,The review expressed opinion on [food quality],AD
PP#4:6,The veal and the mushrooms were cooked perfectly .,"The review expressed opinion on [food quality], opinion on [food quality]",AD
PP#4:7,The potato balls were not dry at all . . . in fact it was buttery .,The review expressed opinion on [food quality],AD
PP#4:8,The only downside . . . they only take cash which is OK if you know about it ahead of time .,The review expressed opinion on [restaurant miscellaneous],AD
PP#4:9,I ' ll be back for sure .,The review expressed opinion on [restaurant general],AD
P#1:0,WORST PLACE ON SMITH STREET IN BROOKLYN,The review expressed opinion on [restaurant general],AD
P#1:1,"Very immature bartender , didnt know how to make specific drinks , service was so slowwwww , the food was not fresh or warm , waitresses were busy flirting with men at the bar and werent very attentive to all the customers .","The review expressed opinion on [service general], opinion on [service general], opinion on [service general], opinion on [food quality]",AD
P#1:2,I would never recommend this place to anybody even for a casual dinner .,The review expressed opinion on [restaurant general],AD
RL#9:0,awesome,The review expressed opinion on [restaurant general],AD
RL#9:1,the food is always fresh . . .,The review expressed opinion on [food quality],AD
Y#5:0,overpriced japanese food with mediocre service,"The review expressed opinion on [service general], opinion on [food prices]",AD
Y#5:1,Went here on sat 1 / 26 and was disappointed .,The review expressed opinion on [restaurant general],AD
Y#5:2,Chicken teriyaki had tomato or pimentos on top ? ?,The review expressed opinion on [food style_options],AD
Y#5:3,food was luke warm .,The review expressed opinion on [food quality],AD
Y#5:4,The waitress was not attentive at all .,The review expressed opinion on [service general],AD
Y#5:5,I was looking for banana tempura for dessert and they dont have .,The review expressed opinion on [food style_options],AD
TFS#8:0,"Not because you are "" The Four Seasons "" . . . – you are allowed to charge an arm and a leg for a romatic dinner .",The review expressed opinion on [restaurant prices],AD
TFS#8:1,"The food was excellent as well as service , however , I left The Four Seasons very dissappointed .","The review expressed opinion on [restaurant general], opinion on [service general], opinion on [food quality]",AD
TFS#8:2,I do not think dinner in Manhattan should cost $ 400 . 00 where I am not swept off my feet .,The review expressed opinion on [food prices],AD
Y#4:0,"Red Dragon Roll - my favorite thing to eat , of any food group - hands down",The review expressed opinion on [food quality],AD
Y#4:1,Just go to Yamato and order the Red Dragon Roll .,"The review expressed opinion on [restaurant general], opinion on [food quality]",AD
Y#4:2,"If you don ' t like it , I don ' t know what to tell you .",The review expressed opinion on [food quality],AD
Y#4:3,The Seafood Dynamite is also otherworldly .,The review expressed opinion on [food quality],AD
Y#4:4,I ' m not even going to bother to describe it ; it speaks for itself .,The review expressed opinion on [food quality],AD
Y#6:0,Favorite Sushi in NYC,The review expressed opinion on [food quality],AD
Y#6:2,"An unpretentious spot in Park Slope , the sushi is consistently good , the service is pleasant , effective and unassuming .","The review expressed opinion on [service general], opinion on [food quality], opinion on [ambience general]",AD
Y#6:3,"In the summer months , the back garden area is really nice .",The review expressed opinion on [ambience general],AD
