input_text_ids,input_text,target_text,prefix
713152:1,"I got the $ 10 10 - piece dim sum combo , every bite of which was great . </s>",The review expressed [positive] opinion on [food quality] for [$ 10 10 - piece dim sum combo] </s>,TASD
713152:2,But $ 1 for each small piece ? ? ? </s>,The review expressed [negative] opinion on [food prices] for [NULL] </s>,TASD
713152:3,Not worth it . </s>,The review expressed [negative] opinion on [food prices] for [NULL] </s>,TASD
713152:4,I won ' t go back unless someone else is footing the bill . </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [restaurant prices] for [NULL] </s>",TASD
717570:1,The decor is very simple but comfortable . </s>,The review expressed [positive] opinion on [ambience general] for [decor] </s>,TASD
717570:2,The food was delicious but do not come here on a empty stomach . </s>,"The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [food style_options] for [food] </s>",TASD
717570:3,The portions are small but being that the food was so good makes up for that . </s>,"The review expressed [positive] opinion on [food quality] for [food], [negative] opinion on [food style_options] for [portions] </s>",TASD
717570:4,You must have the crabmeat lasagna which is out of this world and the chocolate bread pudding for dessert . </s>,"The review expressed [positive] opinion on [food quality] for [crabmeat lasagna], [positive] opinion on [food quality] for [chocolate bread pudding] </s>",TASD
717570:5,The staff there is very attentive and down to earth . </s>,The review expressed [positive] opinion on [service general] for [staff] </s>,TASD
717570:6,I loved it and would go again . </s>,The review expressed [positive] opinion on [restaurant general] for [NULL] </s>,TASD
720418:0,Great Indian food and the service is incredible . </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [Indian food] </s>",TASD
720418:1,The owner truly caters to all your needs . </s>,The review expressed [positive] opinion on [service general] for [owner] </s>,TASD
720418:2,"When family came in he gave them apps to test their palets , and then ordered for them . </s>",The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
720418:3,Everyone was more then happy with his choices . </s>,The review expressed [positive] opinion on [service general] for [NULL] </s>,TASD
720418:4,Great food and the prices are very reasonable . </s>,"The review expressed [positive] opinion on [food quality] for [food], [positive] opinion on [restaurant prices] for [NULL] </s>",TASD
720620:1,The food here does a great service to the name ( Cantonese that is . . . ) . </s>,The review expressed [positive] opinion on [food quality] for [food] </s>,TASD
720620:2,I fell in love with the egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork . </s>,The review expressed [positive] opinion on [food quality] for [egg noodles in the beef broth with shrimp dumplings and slices of BBQ roast pork] </s>,TASD
720620:3,This dish is my favorite and I always get it when I go there and never get tired of it . </s>,The review expressed [positive] opinion on [food quality] for [dish] </s>,TASD
720620:4,"Try the congee and the donut like deep fried dough they call Ow Ley Soh , a delicious and sweet tasting bread . </s>","The review expressed [positive] opinion on [food quality] for [congee], [positive] opinion on [food quality] for [Ow Ley Soh] </s>",TASD
720620:5,Simply some good tasting Chinese food at incredible prices . . . </s>,"The review expressed [positive] opinion on [food quality] for [Chinese food], [positive] opinion on [food prices] for [Chinese food] </s>",TASD
720620:6,Service is not what you are coming here for . . . </s>,The review expressed [negative] opinion on [service general] for [Service] </s>,TASD
720620:8,Big Wong is a great place to eat and fill your stomach . </s>,The review expressed [positive] opinion on [restaurant general] for [Big Wong] </s>,TASD
735448:1,"whoever the jazz duo was , they were on POINT . </s>",The review expressed [positive] opinion on [ambience general] for [jazz duo] </s>,TASD
735448:2,"good music , great food , speedy service affordable prices . </s>","The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [food quality] for [food], [positive] opinion on [restaurant prices] for [NULL], [positive] opinion on [ambience general] for [music] </s>",TASD
735448:3,even the wine by the glass was good . </s>,The review expressed [positive] opinion on [drinks quality] for [wine by the glass] </s>,TASD
735448:4,"its a little out of the way if you don ' t live in the neighborhood , but definitely worth the trip from wherever you are . </s>","The review expressed [positive] opinion on [restaurant general] for [NULL], [neutral] opinion on [location general] for [NULL] </s>",TASD
737999:0,Consistently good Japanese Tapas . </s>,The review expressed [positive] opinion on [food quality] for [Japanese Tapas] </s>,TASD
737999:2,Always good drinks and service is pretty good ; </s>,"The review expressed [positive] opinion on [service general] for [service], [positive] opinion on [drinks quality] for [drinks] </s>",TASD
737999:3,Atmosphere is nice and relaxed too . . . </s>,The review expressed [positive] opinion on [ambience general] for [Atmosphere] </s>,TASD
737999:4,A great place to meet up for some food and drinks . . . </s>,The review expressed [positive] opinion on [restaurant miscellaneous] for [place] </s>,TASD
737999:5,Yakitori ( bbq meats ) is tasty too . </s>,The review expressed [positive] opinion on [food quality] for [NULL] </s>,TASD
740923:1,"If you don ' t mind pre - sliced low quality fish , unfriendly staff and a sushi chef that looks like he is miserable then this is your place . </s>","The review expressed [negative] opinion on [service general] for [staff], [negative] opinion on [food quality] for [fish], [negative] opinion on [restaurant miscellaneous] for [sushi chef] </s>",TASD
740923:2,Price and quality of fish alone will keep us from making a return visit . </s>,"The review expressed [negative] opinion on [restaurant general] for [NULL], [negative] opinion on [food quality] for [fish], [negative] opinion on [food prices] for [fish] </s>",TASD
740923:3,Wasn ' t going to share but I feel obligated . . . while sitting at the sushi bar dining we watched the chef accidentally drop a piece of Unagi on the floor and upon retrieving it from the floor proceed to use the piece in the delivery order he was preparing . </s>,The review expressed [negative] opinion on [food quality] for [chef] </s>,TASD
740923:4,No thanks ! ! ! </s>,The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
744478:0,"This place , which is only a few months old , is perhaps Queens ' biggest secret ! </s>",The review expressed [positive] opinion on [restaurant general] for [place] </s>,TASD
744478:1,"Fabulous decor - makes you feel like you ' re in a trendy Manhattan restaurant , very very good food , cheaply - priced , generally friendly staff , and if you ' re a Manhattanite , or spend most of your time in Manhattan , Rice Avenue will make you feel at home . . . . . very Soho / Village / Upper West Side minus the expensive prices and pretentious clientele . . . . . all on Roosevelt Avenue ! </s>","The review expressed [positive] opinion on [service general] for [staff], [positive] opinion on [food quality] for [food], [positive] opinion on [restaurant prices] for [Rice Avenue], [positive] opinion on [ambience general] for [decor], [positive] opinion on [ambience general] for [Rice Avenue], [positive] opinion on [food prices] for [food], [positive] opinion on [location general] for [Rice Avenue] </s>",TASD
746254:0,We were seated outside and the waiter spilled red wine and hot tea on myself and my date . </s>,The review expressed [negative] opinion on [service general] for [waiter] </s>,TASD
746254:1,We were then shooed inside . </s>,The review expressed [negative] opinion on [service general] for [NULL] </s>,TASD
746254:2,"One would think we ' d get an apology or complimentary drinks - instead , we got a snobby waiter wouldn ' t even take our order for 15 minutes and gave us lip when we asked him to do so . </s>",The review expressed [negative] opinion on [service general] for [waiter] </s>,TASD
746254:3,"We left , never to return . </s>",The review expressed [negative] opinion on [restaurant general] for [NULL] </s>,TASD
746254:4,"With so many good restaurants on the UWS , I don ' t need overpriced food , absurdly arrogant wait - staff who don ' t recognize they work at a glorified diner , clumsy service , and management that doesn ' t care . </s>","The review expressed [negative] opinion on [service general] for [wait - staff], [negative] opinion on [service general] for [service], [negative] opinion on [service general] for [management], [negative] opinion on [food prices] for [food] </s>",TASD
