prefix,input_text,target_text
ASD,We had a party in their private room and they made it truly memorable and were very helpful in the planning.,The review expressed [positive] opinion on [service]
ASD,Do yourself a favor and walk the extra avenue from joe's to eat here.,The review expressed [positive] opinion on [anecdotes]
ASD,"It cannot be the ambience, because the place is very cramped and some guests have to sit in an aisle.",The review expressed [negative] opinion on [ambience]
ASD,I have eaten at Shabu Tatsu at least 5 times and I always want to go back for more!,The review expressed [positive] opinion on [anecdotes]
ASD,We were disappointed with the pre-fixe menu of only 2 choices per course (other restaurants offer 3 choices) and ended up ordering a la carte.,The review expressed [negative] opinion on [food]
ASD,Authentic Pakistani food.,The review expressed [positive] opinion on [food]
ASD,"The staff has always been friendly without seeming grating, and the chef has greeted us on a couple of occasions.",The review expressed [positive] opinion on [service]
ASD,Get it together.,The review expressed [negative] opinion on [anecdotes]
ASD,"The eggplant parmesan is also great, and my friend who grew up in Manhattan claims that no one serves a better baked ziti with meatsauce.","The review expressed [positive] opinion on [anecdotes], [positive] opinion on [food]"
ASD,"Quality ingredients preparation all around, and a very fair price for NYC.","The review expressed [positive] opinion on [price], [positive] opinion on [food]"
ASD,"Service was very good - prompt, attentive and non-intrusive.",The review expressed [positive] opinion on [service]
ASD,"My entree of hot pot with seafood was full of imitation crabmeat with a couple pieces of shrimp and squid, and was unnecessarily heated with a burner.",The review expressed [negative] opinion on [food]
ASD,We began with the cheese fondue (the artisanal blend) and added apples and kielbasa to dip.,The review expressed [neutral] opinion on [food]
ASD,"In such a crappy part of town to find a good value for lunch, this place is great.",The review expressed [positive] opinion on [anecdotes]
ASD,"Its not curry in a slurry crap, and regular run of the mill food.",The review expressed [neutral] opinion on [food]
ASD,"In fact, while leaving the place we saw two people looking at the menu, and I couldn't help telling them that the food was horrible.","The review expressed [negative] opinion on [anecdotes], [negative] opinion on [food]"
ASD,"Even though the restaurant was packed, we were seated promptly and even asked for a table upstairs with no problems.",The review expressed [positive] opinion on [service]
ASD,"If you want Americanized Chinese food with your usual watery, generic white sauce, this is your place.","The review expressed [negative] opinion on [anecdotes], [negative] opinion on [food]"
ASD,"The bread is the soft paratha bread (unlike the plain bread they use in Calcutta), and the stuffing is tandoori styled and very flavorful.",The review expressed [positive] opinion on [food]
ASD,"Service is friendly, prices are good - delivery time was a little slow, but for the way this pizza tastes, I'm willing to overlook it.","The review expressed [positive] opinion on [price], [positive] opinion on [food], [conflict] opinion on [service]"
ASD,The food can get pricey but the prixe fixe tasting menu is the greatest food for a good price and they cater the food to any food allergies or food you don't like.,"The review expressed [conflict] opinion on [price], [positive] opinion on [food]"
ASD,"The service is excellent, the decor is great, and the food is delicious and comes in large portions.","The review expressed [positive] opinion on [food], [positive] opinion on [ambience], [positive] opinion on [service]"
ASD,A word to the wise - the Hoboken health inspector clued me to his findings that this is THE cleanest restaurant in town.,"The review expressed [positive] opinion on [anecdotes], [positive] opinion on [ambience]"
ASD,An excellent service,The review expressed [positive] opinion on [service]
ASD,"The food however, is what one might expect.",The review expressed [neutral] opinion on [food]
ASD,I LOVE their Thai noodles with shrimp and chicken and coconut juice is the MUST!,The review expressed [positive] opinion on [food]
ASD,I must give it Yon out of Yon stars!,The review expressed [positive] opinion on [anecdotes]
ASD,The pizza was really good.,The review expressed [positive] opinion on [food]
ASD,"The only possible drawback to this last point is that as of the date of this posting, the additional menu items are only written in Chinese.",The review expressed [negative] opinion on [anecdotes]
ASD,"Food is average, and I would say even the chain restaurant Baluchi's tastes better.",The review expressed [negative] opinion on [food]
ASD,The place is small and cramped but the food is fantastic.,"The review expressed [positive] opinion on [food], [negative] opinion on [ambience]"
ASD,The food is tasty and portion sizes are appropriate.,The review expressed [positive] opinion on [food]
ASD,A little crowded but they move that line really fast!,"The review expressed [negative] opinion on [ambience], [positive] opinion on [service]"
ASD,Enjoy!!!,The review expressed [positive] opinion on [anecdotes]
ASD,Kosher dills are the perfect compliment for your unforgetable sandwich and they give you plenty of them.,The review expressed [positive] opinion on [food]
ASD,Kudos to Po!,The review expressed [positive] opinion on [anecdotes]
ASD,The entertainment was great they have shows that go on through out the dinner.,The review expressed [positive] opinion on [ambience]
ASD,My boyfriend and I were in NY for a few days and Pastis was a place that came recommended.,The review expressed [neutral] opinion on [anecdotes]
ASD,The food is so cheap and the waiters are nice.,"The review expressed [positive] opinion on [price], [positive] opinion on [service]"
ASD,The food there is so good that even to order out the wait is incredible.,"The review expressed [positive] opinion on [food], [negative] opinion on [service]"
ASD,The bartender on my most recent visit was so incredibly rude that I will never go back.,The review expressed [negative] opinion on [service]
ASD,"Their sushi, Kamikaze and other Rolls are fresh and well presented.",The review expressed [positive] opinion on [food]
ASD,"For authentic Thai food, look no further than Toons.",The review expressed [positive] opinion on [food]
ASD,"It's true, you feel like your in a scene from Goodfellas.",The review expressed [neutral] opinion on [ambience]
ASD,I read the other review and have to say I had the opposite experience here last Sunday.,The review expressed [neutral] opinion on [anecdotes]
ASD,"The highlight of the night was the mayonaisse for my side of fries I received from one of the food runners, which is not good considering the bill was nearly $100.","The review expressed [negative] opinion on [price], [negative] opinion on [food]"
ASD,"I choose to go with one of the special, the braised lamb shank in red wine, which was excellent.",The review expressed [positive] opinion on [food]
ASD,"If anyones has doubt of not knowing enough about wines,please check their wine list.",The review expressed [positive] opinion on [food]
ASD,Never again!,The review expressed [negative] opinion on [anecdotes]
ASD,"The only concern i have is with the slighly all-business waitstaff who order and throw the food down, rushing you out.",The review expressed [negative] opinion on [service]
